date,ticker,finbert_score
2024-01-05,TSLA,-0.26250509917736053
2024-01-08,AAPL,-0.058574446610042026
2024-01-08,GOOGL,-0.4749237298965454
2024-01-08,NVDA,0.5796365812420845
2024-01-08,TSLA,-0.9255647659301758
2024-01-09,AAPL,0.3715069890022278
2024-01-09,AMZN,-0.6379133462905884
2024-01-09,GOOGL,-0.8941641449928284
2024-01-09,META,0.0
2024-01-09,MSFT,-0.21596535543600717
2024-01-09,TSLA,0.9410511255264282
2024-01-10,AAPL,-0.8972069621086121
2024-01-10,AMZN,0.1348302960395813
2024-01-10,MSFT,0.0
2024-01-10,NVDA,-0.5471566915512085
2024-01-10,TSLA,0.0
2024-01-11,AAPL,-0.7630806167920431
2024-01-11,AMZN,-0.48234724005063373
2024-01-11,GOOGL,-0.010537713766098022
2024-01-11,MSFT,0.8859806060791016
2024-01-11,NVDA,0.9454057812690735
2024-01-11,TSLA,-0.9557644724845886
2024-01-12,AAPL,-0.6227221091588339
2024-01-12,TSLA,-0.9581177234649658
2024-01-16,AAPL,-0.5180661744541593
2024-01-16,AMZN,0.8695476651191711
2024-01-16,GOOGL,-0.9452025890350342
2024-01-16,MSFT,0.3929481029510498
2024-01-16,NVDA,-0.9328597784042358
2024-01-16,TSLA,-0.31966111063957214
2024-01-17,AAPL,-0.17840941747029623
2024-01-17,AMZN,0.9393213987350464
2024-01-17,GOOGL,0.6252888441085815
2024-01-17,META,-0.5826705694198608
2024-01-17,MSFT,0.892338752746582
2024-01-17,TSLA,-0.3777432640393575
2024-01-18,AAPL,0.02704218029975891
2024-01-18,AMZN,-0.04048086702823639
2024-01-18,GOOGL,0.0
2024-01-18,META,0.2756599287192027
2024-01-18,MSFT,0.8830337524414062
2024-01-18,NVDA,0.8277879953384399
2024-01-18,TSLA,-0.3510948022206624
2024-01-19,AAPL,0.1358301904466417
2024-01-19,AMZN,0.8018131256103516
2024-01-19,GOOGL,0.8731759786605835
2024-01-19,MSFT,-0.5443942904472351
2024-01-22,AAPL,0.0
2024-01-22,AMZN,0.0
2024-01-22,GOOGL,-0.7994571328163147
2024-01-22,META,0.0
2024-01-22,TSLA,0.9506666362285614
2024-01-23,AAPL,0.15090842048327127
2024-01-23,AMZN,-0.9614376723766327
2024-01-23,MSFT,0.0
2024-01-23,NVDA,0.8125314712524414
2024-01-23,TSLA,0.6783642768859863
2024-01-24,AAPL,-0.4831071197986603
2024-01-24,GOOGL,0.5611769407987595
2024-01-24,MSFT,-0.6022405624389648
2024-01-24,TSLA,-0.3339629054069519
2024-01-25,AAPL,-0.715620294213295
2024-01-25,AMZN,0.47184354066848755
2024-01-25,GOOGL,-0.7928709983825684
2024-01-25,MSFT,-0.024405822157859802
2024-01-25,TSLA,-0.5419784049193065
2024-01-26,AAPL,0.30586040019989014
2024-01-26,AMZN,0.0
2024-01-26,GOOGL,-0.7139289677143097
2024-01-26,MSFT,-0.2799719572067261
2024-01-26,TSLA,-0.9542610943317413
2024-01-30,GOOGL,0.8454654812812805
2024-01-31,GOOGL,-0.2478332221508026
2024-01-31,META,-0.476658562819163
2024-01-31,MSFT,0.7009769678115845
2024-01-31,TSLA,-0.27630848969732014
2024-02-01,AAPL,0.4730822273663112
2024-02-01,AMZN,0.21642079678448764
2024-02-01,GOOGL,0.46647366881370544
2024-02-01,META,0.2781386137008667
2024-02-01,MSFT,0.625237762928009
2024-02-01,NVDA,0.5537434220314026
2024-02-01,TSLA,-0.015778571367263794
2024-02-02,AAPL,-0.0038050413131713867
2024-02-02,AMZN,0.7079207450151443
2024-02-02,META,0.7889517943064371
2024-02-02,MSFT,-0.41234225034713745
2024-02-02,TSLA,-0.5429393095629556
2024-02-05,AAPL,-0.205424702167511
2024-02-05,AMZN,-0.5656243920326233
2024-02-05,META,0.0
2024-02-05,NVDA,0.4612419605255127
2024-02-05,TSLA,-0.4802166521549225
2024-02-06,AMZN,-0.49183475971221924
2024-02-06,GOOGL,-0.2431478202342987
2024-02-06,META,0.1770312786102295
2024-02-07,AAPL,0.0
2024-02-07,GOOGL,-0.7654227018356323
2024-02-07,MSFT,0.14010487794876098
2024-02-07,TSLA,-0.3784724235534668
2024-02-08,AMZN,-0.3700014650821686
2024-02-08,GOOGL,0.3548401892185211
2024-02-08,META,0.793720006942749
2024-02-08,MSFT,0.7102112770080566
2024-02-08,TSLA,-0.9244916439056396
2024-02-09,AAPL,0.0
2024-02-09,AMZN,-0.8647154271602631
2024-02-09,GOOGL,-0.9545714855194092
2024-02-09,MSFT,0.7682567462325096
2024-02-09,NVDA,0.0
2024-02-09,TSLA,0.0
2024-02-12,AAPL,0.0
2024-02-12,AMZN,-0.4820692241191864
2024-02-12,GOOGL,-0.7399576306343079
2024-02-12,NVDA,0.918571392695109
2024-02-12,TSLA,0.13704049587249756
2024-02-13,TSLA,0.0008030335108439127
2024-02-14,AMZN,-0.7158229053020477
2024-02-14,GOOGL,0.02647600571314494
2024-02-14,META,-0.9042092561721802
2024-02-14,MSFT,0.0
2024-02-14,TSLA,-0.611902912457784
2024-02-15,AAPL,0.1611609160900116
2024-02-15,GOOGL,0.0
2024-02-15,MSFT,0.3782949894666672
2024-02-15,NVDA,0.6366868615150452
2024-02-15,TSLA,-0.9174289405345917
2024-02-16,AAPL,-0.9535477161407471
2024-02-16,AMZN,-0.44207823276519775
2024-02-16,GOOGL,0.8682048320770264
2024-02-16,META,-0.9339690208435059
2024-02-16,MSFT,-0.1541181206703186
2024-02-16,NVDA,0.30677467584609985
2024-02-16,TSLA,-0.4159300774335861
2024-02-20,AAPL,0.0
2024-02-20,AMZN,0.033845043182373045
2024-02-20,GOOGL,0.0
2024-02-21,AAPL,-0.28115737438201904
2024-02-21,AMZN,-0.403619658946991
2024-02-21,GOOGL,-0.15844982862472534
2024-02-21,MSFT,0.6018854230642319
2024-02-21,NVDA,-0.06104062497615814
2024-02-21,TSLA,-0.11864066123962402
2024-02-22,AMZN,-0.03389817476272583
2024-02-22,GOOGL,0.0
2024-02-22,META,0.8646278977394104
2024-02-22,NVDA,0.7877110214460463
2024-02-22,TSLA,-0.2026483118534088
2024-02-23,AMZN,0.8904274106025696
2024-02-23,META,0.0
2024-02-23,TSLA,-0.3963582217693329
2024-02-26,AAPL,0.4762142300605774
2024-02-26,AMZN,0.3946722149848938
2024-02-26,META,0.0
2024-02-26,MSFT,0.043215155601501465
2024-02-26,NVDA,0.5274902284145355
2024-02-26,TSLA,-0.053938865661621094
2024-02-27,AAPL,-0.6133577451109886
2024-02-27,AMZN,-0.47225451469421387
2024-02-27,META,-0.8120841979980469
2024-02-27,MSFT,0.4060805141925812
2024-02-27,NVDA,0.0
2024-02-28,AAPL,-0.2378220409154892
2024-02-28,AMZN,0.2369256615638733
2024-02-28,GOOGL,-0.9576086550951004
2024-02-28,META,0.0
2024-02-28,MSFT,-0.19782106081644693
2024-02-28,TSLA,0.019040475289026897
2024-02-29,AAPL,-0.3247562646865845
2024-02-29,AMZN,0.0
2024-02-29,GOOGL,0.0
2024-02-29,META,-0.9453649520874023
2024-02-29,MSFT,0.0
2024-02-29,NVDA,0.9414305090904236
2024-02-29,TSLA,-0.4589430093765259
2024-03-01,AAPL,-0.7393634617328644
2024-03-01,AMZN,0.0
2024-03-01,META,-0.6275467475255331
2024-03-01,MSFT,0.10077318549156189
2024-03-01,NVDA,0.4397987574338913
2024-03-01,TSLA,-0.2871234714984894
2024-03-04,AMZN,0.0
2024-03-04,GOOGL,-0.9030401110649109
2024-03-05,AAPL,-0.13264936208724976
2024-03-05,AMZN,0.0
2024-03-05,GOOGL,-0.4236576457818349
2024-03-05,META,-0.37247544527053833
2024-03-05,MSFT,-0.749129056930542
2024-03-05,TSLA,0.31123467286427814
2024-03-06,AAPL,-0.9246785442034403
2024-03-06,AMZN,0.0
2024-03-06,GOOGL,-0.43978142738342285
2024-03-06,META,-0.20263896882534027
2024-03-06,MSFT,-0.1403928796450297
2024-03-06,NVDA,0.0
2024-03-06,TSLA,-0.14624027907848358
2024-03-07,AAPL,-0.3271910399198532
2024-03-07,AMZN,0.5664496421813965
2024-03-07,GOOGL,-0.08560935159524281
2024-03-07,MSFT,0.9267111420631409
2024-03-07,NVDA,0.6624646782875061
2024-03-07,TSLA,0.4541340470314026
2024-03-08,AAPL,-0.22510962188243866
2024-03-08,AMZN,-0.9006004929542542
2024-03-08,META,0.9278700947761536
2024-03-08,MSFT,-0.0382748544216156
2024-03-08,TSLA,-0.4868279844522476
2024-03-11,AAPL,0.0812082588672638
2024-03-11,AMZN,0.4784686863422394
2024-03-11,GOOGL,-0.0402584969997406
2024-03-11,MSFT,-0.1215025782585144
2024-03-11,NVDA,0.30988749861717224
2024-03-11,TSLA,-0.28675315777460736
2024-03-12,AAPL,0.14581941366195678
2024-03-12,AMZN,-0.9537866711616516
2024-03-12,GOOGL,0.16556930541992188
2024-03-12,META,-0.6632382869720459
2024-03-12,MSFT,0.0
2024-03-12,NVDA,0.448485404253006
2024-03-12,TSLA,0.0
2024-03-13,AAPL,-0.20856626331806183
2024-03-13,AMZN,0.2882024943828583
2024-03-13,GOOGL,0.4964929421742757
2024-03-13,MSFT,0.4117630124092102
2024-03-13,TSLA,-0.06614746153354645
2024-03-14,AAPL,0.23997740745544432
2024-03-14,AMZN,0.0
2024-03-14,GOOGL,0.19686243931452432
2024-03-14,META,-0.7967842022577921
2024-03-14,MSFT,0.9415501356124878
2024-03-15,AAPL,-0.27648114164670307
2024-03-15,GOOGL,-0.934088945388794
2024-03-15,META,-0.6218135356903076
2024-03-15,MSFT,0.0
2024-03-15,NVDA,-0.4665144979953766
2024-03-15,TSLA,0.07922414541244507
2024-03-18,AAPL,-0.14797904756334093
2024-03-18,AMZN,0.5184602618217469
2024-03-18,GOOGL,-0.07692792415618896
2024-03-18,META,-0.8077446520328522
2024-03-18,MSFT,0.0
2024-03-18,NVDA,0.46149134423051563
2024-03-18,TSLA,0.6623827666044235
2024-03-19,AMZN,0.37879743178685504
2024-03-19,MSFT,0.20852501690387726
2024-03-19,TSLA,0.22585968176523843
2024-03-20,AAPL,-0.4175197084744771
2024-03-20,AMZN,-0.025278151035308838
2024-03-20,GOOGL,-0.6532929042975107
2024-03-20,MSFT,0.6742599010467529
2024-03-20,TSLA,0.0
2024-03-21,AAPL,-0.2710420168363131
2024-03-21,AMZN,0.0
2024-03-21,META,-0.09373891353607178
2024-03-21,MSFT,-0.1428776184717814
2024-03-21,NVDA,0.0
2024-03-22,AAPL,-0.02118884600125826
2024-03-22,AMZN,0.0
2024-03-22,GOOGL,0.878521054983139
2024-03-22,NVDA,0.9512203335762024
2024-03-25,AAPL,-0.4348551332950592
2024-03-25,AMZN,0.2746068437894185
2024-03-25,GOOGL,0.4345267117023468
2024-03-25,META,0.3992239832878113
2024-03-25,MSFT,0.0
2024-03-25,NVDA,0.0
2024-03-25,TSLA,0.6922777891159058
2024-03-26,AAPL,0.0
2024-03-26,AMZN,0.0
2024-03-26,GOOGL,0.6562871932983398
2024-03-26,META,0.0
2024-03-26,MSFT,0.8741409480571747
2024-03-26,NVDA,0.44965167343616486
2024-03-26,TSLA,0.10866100192070008
2024-03-27,AAPL,-0.2033787965774536
2024-03-27,AMZN,0.051503753662109374
2024-03-27,META,-0.9366664886474609
2024-03-27,MSFT,0.0
2024-03-27,NVDA,0.350658655166626
2024-03-27,TSLA,0.3951907654603322
2024-03-28,AAPL,-0.01615002751350403
2024-03-28,AMZN,0.0
2024-03-28,META,-0.5892927050590515
2024-03-28,NVDA,0.3108956515789032
2024-03-28,TSLA,-0.9313740730285645
2024-04-01,AAPL,0.08128221333026886
2024-04-01,AMZN,0.21547329425811768
2024-04-01,GOOGL,-0.622074544429779
2024-04-01,MSFT,-0.1821959137916565
2024-04-01,TSLA,0.08036994934082031
2024-04-02,AAPL,-0.31087663769721985
2024-04-02,AMZN,-0.2673084497451782
2024-04-02,GOOGL,0.9307437539100647
2024-04-02,META,0.0
2024-04-02,MSFT,-0.23125062882900238
2024-04-02,NVDA,-0.9711219668388367
2024-04-02,TSLA,-0.22728283490453446
2024-04-03,AAPL,-0.969036877155304
2024-04-03,AMZN,-0.33905606610434397
2024-04-03,META,-0.3199890653292338
2024-04-03,MSFT,0.7898975908756256
2024-04-03,NVDA,0.0
2024-04-03,TSLA,-0.48728832602500916
2024-04-04,AAPL,0.0
2024-04-04,AMZN,0.2503150701522827
2024-04-04,GOOGL,0.3156169851620992
2024-04-04,META,0.947521984577179
2024-04-04,MSFT,0.47091659903526306
2024-04-04,NVDA,0.7825961410999298
2024-04-04,TSLA,-0.047359466552734375
2024-04-05,AAPL,-0.9662850797176361
2024-04-05,AMZN,0.0
2024-04-05,GOOGL,0.7312512397766113
2024-04-05,META,0.0
2024-04-05,MSFT,0.5764563679695129
2024-04-05,NVDA,0.9422221183776855
2024-04-05,TSLA,-0.21275524659590286
2024-04-08,META,0.0
2024-04-09,AMZN,0.0
2024-04-09,GOOGL,-0.013911175727844238
2024-04-09,META,0.0
2024-04-09,MSFT,0.7344811303274972
2024-04-09,TSLA,0.0
2024-04-10,AAPL,0.286440114180247
2024-04-10,AMZN,0.0
2024-04-10,GOOGL,0.1444285660982132
2024-04-10,META,0.0
2024-04-10,NVDA,-0.09814937114715576
2024-04-10,TSLA,0.34230087995529174
2024-04-11,AAPL,-0.15874755382537842
2024-04-11,AMZN,0.08769752220673994
2024-04-11,GOOGL,0.6823102235794067
2024-04-11,MSFT,0.03913501898447672
2024-04-11,TSLA,-0.7619474530220032
2024-04-12,AAPL,-0.04832860827445984
2024-04-12,AMZN,0.0
2024-04-12,META,0.0
2024-04-12,MSFT,0.0
2024-04-12,TSLA,-0.9337247014045715
2024-04-15,AAPL,-0.023477330803871155
2024-04-15,AMZN,-0.964495837688446
2024-04-15,GOOGL,0.0
2024-04-15,TSLA,-0.285108072417123
2024-04-16,AAPL,0.46521618962287903
2024-04-16,AMZN,-0.13828447886875697
2024-04-16,META,0.0
2024-04-16,MSFT,0.23331321775913239
2024-04-16,NVDA,0.6306816935539246
2024-04-16,TSLA,-0.9631454944610596
2024-04-17,AAPL,0.2684569716453552
2024-04-17,AMZN,0.14402756094932556
2024-04-17,META,0.0
2024-04-17,MSFT,0.6863877773284912
2024-04-17,NVDA,0.0
2024-04-17,TSLA,-0.053952287543903694
2024-04-18,AAPL,0.037225402891635895
2024-04-18,AMZN,0.15461947917938232
2024-04-18,META,-0.18825018405914307
2024-04-18,MSFT,0.0
2024-04-19,AAPL,-0.36221991777420043
2024-04-19,AMZN,0.0
2024-04-19,GOOGL,0.7163730263710022
2024-04-19,MSFT,0.0
2024-04-19,TSLA,-0.584899107615153
2024-04-22,AAPL,-0.9662284255027771
2024-04-22,AMZN,0.0
2024-04-22,GOOGL,0.27757516503334045
2024-04-22,META,0.2884562810262044
2024-04-22,MSFT,0.9165900647640228
2024-04-22,NVDA,-0.3212910493214925
2024-04-22,TSLA,-0.4246619428907122
2024-04-23,AAPL,0.2933722883462906
2024-04-24,AAPL,-0.2310641606648763
2024-04-24,AMZN,-0.6373282273610433
2024-04-24,MSFT,0.6367383599281311
2024-04-24,NVDA,0.32351428270339966
2024-04-24,TSLA,0.9388781487941742
2024-04-25,AAPL,-0.273284375667572
2024-04-25,AMZN,0.18519699573516846
2024-04-25,GOOGL,-0.281276099383831
2024-04-25,META,-0.2793444309915815
2024-04-25,MSFT,0.48676332500245834
2024-04-25,NVDA,0.0
2024-04-25,TSLA,0.6340562105178833
2024-04-26,AAPL,0.4330349266529083
2024-04-26,AMZN,0.17738528549671173
2024-04-26,GOOGL,0.4040527527148907
2024-04-26,MSFT,0.3236991763114929
2024-04-26,NVDA,0.0
2024-04-26,TSLA,-0.4661875878061567
2024-04-29,AAPL,-0.8744003772735596
2024-04-29,META,-0.6390203436215719
2024-04-30,AAPL,-0.9027635455131531
2024-04-30,AMZN,0.31838858127593994
2024-04-30,META,-0.8538716733455658
2024-04-30,MSFT,0.707814633846283
2024-04-30,NVDA,0.7883784373601278
2024-04-30,TSLA,-0.48452185094356537
2024-05-01,AAPL,-0.3231207529703776
2024-05-01,AMZN,0.07494315505027771
2024-05-01,MSFT,0.47579993804295856
2024-05-01,TSLA,-0.45279572407404584
2024-05-02,AAPL,-0.025230631232261658
2024-05-02,AMZN,0.0
2024-05-02,GOOGL,-0.9571691155433655
2024-05-02,META,-0.6522567868232727
2024-05-02,MSFT,-0.29667849838733673
2024-05-02,NVDA,0.0
2024-05-03,AMZN,0.0
2024-05-03,GOOGL,-0.9316064715385437
2024-05-03,META,0.0
2024-05-03,TSLA,-0.9730488061904907
2024-05-06,AAPL,0.2949979901313782
2024-05-06,AMZN,0.29891767104466754
2024-05-06,NVDA,0.0
2024-05-07,AAPL,0.18583373589949173
2024-05-07,AMZN,0.5275706231594086
2024-05-07,GOOGL,-0.8993494510650635
2024-05-07,META,-0.9675441980361938
2024-05-07,MSFT,-0.7034487128257751
2024-05-07,NVDA,0.4586418867111206
2024-05-07,TSLA,-0.3267342382007175
2024-05-08,AAPL,0.8828487396240234
2024-05-08,AMZN,0.0
2024-05-08,GOOGL,0.3499491810798645
2024-05-08,META,0.0
2024-05-08,MSFT,0.0
2024-05-08,NVDA,0.17394222815831503
2024-05-08,TSLA,-0.3217918276786804
2024-05-09,AAPL,0.01664307713508606
2024-05-09,AMZN,-0.14692118763923645
2024-05-09,GOOGL,-0.7816869616508484
2024-05-09,MSFT,-0.32029666503270465
2024-05-09,NVDA,0.0
2024-05-09,TSLA,-0.48564183712005615
2024-05-10,AAPL,0.605139821767807
2024-05-10,AMZN,0.0
2024-05-10,META,0.0
2024-05-10,TSLA,-0.6056599617004395
2024-05-13,META,0.8268693685531616
2024-05-14,AAPL,0.13510699783052718
2024-05-14,AMZN,-0.07505644993348555
2024-05-14,GOOGL,-0.40300063490867616
2024-05-14,META,-0.3813529312610626
2024-05-14,MSFT,-0.584570050239563
2024-05-14,NVDA,0.08698879182338715
2024-05-14,TSLA,-0.14058310985565187
2024-05-15,AAPL,0.0
2024-05-15,AMZN,0.19203221372195653
2024-05-15,GOOGL,0.9539430737495422
2024-05-15,META,0.1097477376461029
2024-05-15,NVDA,0.24090340733528137
2024-05-15,TSLA,-0.061490225791931155
2024-05-16,AAPL,-0.43606701493263245
2024-05-16,AMZN,0.0
2024-05-16,GOOGL,-0.5650613307952881
2024-05-16,META,0.01208568811416626
2024-05-16,MSFT,-0.47553712129592896
2024-05-17,AMZN,0.0
2024-05-17,MSFT,0.3424459894498189
2024-05-17,NVDA,-0.47534191608428955
2024-05-17,TSLA,0.6239926218986511
2024-05-20,AMZN,0.0
2024-05-20,META,0.5227038860321045
2024-05-20,MSFT,0.10507090091705322
2024-05-20,TSLA,-0.03720740477244059
2024-05-21,AAPL,-0.37317198514938354
2024-05-21,AMZN,0.16870534420013428
2024-05-21,MSFT,0.4688601136207581
2024-05-21,NVDA,0.07698483020067215
2024-05-21,TSLA,-0.8699142634868622
2024-05-22,AAPL,-0.05826728045940399
2024-05-22,AMZN,0.3742270800802443
2024-05-22,META,0.0
2024-05-22,MSFT,0.6863834957281748
2024-05-22,NVDA,0.04985322157541911
2024-05-22,TSLA,0.0
2024-05-23,AMZN,0.2740901708602905
2024-05-23,MSFT,0.4311114549636841
2024-05-23,NVDA,-0.014557341734568277
2024-05-23,TSLA,0.3283764123916626
2024-05-24,AAPL,0.6282188693682352
2024-05-24,AMZN,-0.03766284386316935
2024-05-24,GOOGL,0.20199055969715118
2024-05-24,META,-0.8304224610328674
2024-05-24,MSFT,-0.8586398363113403
2024-05-24,NVDA,0.6036799152692159
2024-05-24,TSLA,0.0
2024-05-28,AAPL,0.23780357837677002
2024-05-28,AMZN,-0.9333285689353943
2024-05-28,GOOGL,0.17746353149414062
2024-05-28,MSFT,0.0
2024-05-29,AAPL,0.2723260124524434
2024-05-29,AMZN,0.1520554522673289
2024-05-29,GOOGL,-0.0691906213760376
2024-05-29,MSFT,0.5687278310457865
2024-05-29,NVDA,0.0
2024-05-29,TSLA,-0.2934762239456177
2024-05-30,AAPL,-0.06443184614181519
2024-05-30,AMZN,-0.0038286772641268644
2024-05-30,GOOGL,0.740732471148173
2024-05-30,META,0.0
2024-05-30,MSFT,-0.3127870758374532
2024-05-30,NVDA,0.0
2024-05-30,TSLA,0.04174013648714338
2024-05-31,AAPL,0.9532977342605591
2024-05-31,AMZN,0.3126318057378133
2024-05-31,META,0.0
2024-05-31,MSFT,0.0
2024-05-31,NVDA,0.8246217966079712
2024-05-31,TSLA,-0.4628371596336365
2024-06-03,AAPL,0.0
2024-06-03,AMZN,0.0
2024-06-03,GOOGL,0.7463065385818481
2024-06-03,META,0.0
2024-06-03,MSFT,-0.8219289183616638
2024-06-03,TSLA,-0.8089357614517212
2024-06-04,AAPL,0.0
2024-06-04,AMZN,0.5043053030967712
2024-06-04,GOOGL,0.0
2024-06-04,META,0.0
2024-06-04,MSFT,0.05112573504447937
2024-06-04,NVDA,0.47288374602794647
2024-06-04,TSLA,-0.024359405040740967
2024-06-05,AAPL,0.0
2024-06-05,AMZN,-0.122149258852005
2024-06-05,GOOGL,-0.24046871066093445
2024-06-05,META,-0.9586397707462311
2024-06-05,MSFT,0.7583776712417603
2024-06-05,NVDA,0.6837622390853034
2024-06-05,TSLA,-0.17266827821731567
