date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,225.65236
2024-09-23,AAPL,226.47000122070312,225.27016
2024-09-24,AAPL,227.36999511718753,226.5204
2024-09-25,AAPL,226.3699951171875,226.62595
2024-09-26,AAPL,227.5200042724609,224.8684
2024-09-27,AAPL,227.7899932861328,225.68251
2024-09-30,AAPL,233.0,224.78299
2024-10-01,AAPL,226.2100067138672,227.89015
2024-10-02,AAPL,226.77999877929688,223.27092
2024-10-03,AAPL,225.6699981689453,224.23174
2024-10-04,AAPL,226.8000030517578,223.40517
2024-10-07,AAPL,221.69000244140625,222.41054
2024-10-08,AAPL,225.7700042724609,220.07361
2024-10-09,AAPL,229.5399932861328,221.80441
2024-10-10,AAPL,229.0399932861328,224.07263
2024-10-11,AAPL,227.5500030517578,222.89925
2024-10-14,AAPL,231.30000305175778,223.65894
2024-10-15,AAPL,233.8500061035156,226.67146
2024-10-16,AAPL,231.77999877929688,228.71428
2024-10-17,AAPL,232.1499938964844,228.08699
2024-10-18,AAPL,235.0,228.73666
2024-10-21,AAPL,236.47999572753903,229.47467
2024-10-22,AAPL,235.8600006103516,229.26247
2024-10-23,AAPL,230.75999450683594,229.24089
2024-10-24,AAPL,230.57000732421872,227.02863
2024-10-25,AAPL,231.41000366210935,226.95274
2024-10-28,AAPL,233.3999938964844,225.77368
2024-09-20,AMZN,191.6000061035156,187.35217
2024-09-23,AMZN,193.8800048828125,188.0348
2024-09-24,AMZN,193.9600067138672,191.25035
2024-09-25,AMZN,192.52999877929688,192.233
2024-09-26,AMZN,191.16000366210935,191.31238
2024-09-27,AMZN,187.97000122070312,190.69087
2024-09-30,AMZN,186.3300018310547,184.5045
2024-10-01,AMZN,185.1300048828125,183.53442
2024-10-02,AMZN,184.75999450683597,181.85652
2024-10-03,AMZN,181.9600067138672,181.86493
2024-10-04,AMZN,186.50999450683597,178.74222
2024-10-07,AMZN,180.8000030517578,184.7594
2024-10-08,AMZN,182.72000122070312,176.5626
2024-10-09,AMZN,185.1699981689453,183.00012
2024-10-10,AMZN,186.6499938964844,184.49164
2024-10-11,AMZN,188.82000732421875,182.57747
2024-10-14,AMZN,187.5399932861328,187.41138
2024-10-15,AMZN,187.69000244140625,185.43132
2024-10-16,AMZN,186.88999938964844,186.93114
2024-10-17,AMZN,187.52999877929688,185.14804
2024-10-18,AMZN,188.9900054931641,185.76724
2024-10-21,AMZN,189.07000732421875,186.45625
2024-10-22,AMZN,189.6999969482422,186.82024
2024-10-23,AMZN,184.7100067138672,188.35645
2024-10-24,AMZN,186.3800048828125,181.71407
2024-10-25,AMZN,187.8300018310547,186.34032
2024-10-28,AMZN,188.38999938964844,185.71127
2024-09-20,GOOGL,163.58999633789062,162.7942
2024-09-23,GOOGL,161.85000610351562,164.0274
2024-09-24,GOOGL,162.2899932861328,163.29373
2024-09-25,GOOGL,161.49000549316406,163.66318
2024-09-26,GOOGL,162.72999572753906,163.28416
2024-09-27,GOOGL,163.9499969482422,164.34906
2024-09-30,GOOGL,165.85000610351562,165.3149
2024-10-01,GOOGL,166.99000549316406,166.645
2024-10-02,GOOGL,165.86000061035156,167.96089
2024-10-03,GOOGL,165.86000061035156,167.09985
2024-10-04,GOOGL,167.05999755859375,167.86517
2024-10-07,GOOGL,162.97999572753906,168.9621
2024-10-08,GOOGL,164.3800048828125,164.65942
2024-10-09,GOOGL,161.86000061035156,167.26108
2024-10-10,GOOGL,162.0800018310547,163.8164
2024-10-11,GOOGL,163.24000549316406,163.26524
2024-10-14,GOOGL,164.9600067138672,163.92436
2024-10-15,GOOGL,165.4600067138672,166.02525
2024-10-16,GOOGL,165.16000366210938,166.25832
2024-10-17,GOOGL,162.92999267578125,166.44815
2024-10-18,GOOGL,163.4199981689453,164.04219
2024-10-21,GOOGL,164.07000732421875,165.47595
2024-10-22,GOOGL,165.13999938964844,165.4403
2024-10-23,GOOGL,162.77999877929688,166.628
2024-10-24,GOOGL,162.72000122070312,163.42319
2024-10-25,GOOGL,165.27000427246094,164.56142
2024-10-28,GOOGL,166.72000122070312,166.87228
2024-09-20,META,561.3499755859375,536.92896
2024-09-23,META,564.4099731445312,538.38336
2024-09-24,META,563.3300170898438,541.01575
2024-09-25,META,568.3099975585938,540.5623
2024-09-26,META,567.8400268554688,544.3404
2024-09-27,META,567.3599853515625,547.97455
2024-09-30,META,572.4400024414062,549.457
2024-10-01,META,576.469970703125,547.95154
2024-10-02,META,572.8099975585938,550.7945
2024-10-03,META,582.77001953125,551.0725
2024-10-04,META,595.9400024414062,554.96466
2024-10-07,META,584.780029296875,563.12915
2024-10-08,META,592.8900146484375,558.9335
2024-10-09,META,590.510009765625,564.25836
2024-10-10,META,583.8300170898438,562.28723
2024-10-11,META,589.9500122070312,564.2008
2024-10-14,META,590.4199829101562,562.9092
2024-10-15,META,586.27001953125,564.4682
2024-10-16,META,576.7899780273438,566.1873
2024-10-17,META,576.9299926757812,554.26807
2024-10-18,META,576.469970703125,558.25354
2024-10-21,META,575.1599731445312,553.43616
2024-10-22,META,582.010009765625,551.971
2024-10-23,META,563.6900024414062,556.44464
2024-10-24,META,567.780029296875,544.0314
2024-10-25,META,573.25,545.07227
2024-10-28,META,578.1599731445312,555.763
2024-09-20,MSFT,435.2699890136719,441.0938
2024-09-23,MSFT,433.510009765625,437.06128
2024-09-24,MSFT,429.1700134277344,435.10666
2024-09-25,MSFT,432.10998535156244,430.43478
2024-09-26,MSFT,431.3099975585937,432.56323
2024-09-27,MSFT,428.0199890136719,430.46826
2024-09-30,MSFT,430.2999877929688,428.45737
2024-10-01,MSFT,420.6900024414063,432.38422
2024-10-02,MSFT,417.13000488281244,417.69095
2024-10-03,MSFT,416.5400085449219,420.83743
2024-10-04,MSFT,416.05999755859375,416.31952
2024-10-07,MSFT,409.5400085449218,417.32837
2024-10-08,MSFT,414.7099914550781,410.4383
2024-10-09,MSFT,417.4599914550781,418.1648
2024-10-10,MSFT,415.83999633789057,417.97867
2024-10-11,MSFT,416.32000732421875,415.12476
2024-10-14,MSFT,419.14001464843744,420.65924
2024-10-15,MSFT,418.739990234375,420.04523
2024-10-16,MSFT,416.11999511718756,419.0339
2024-10-17,MSFT,416.7200012207031,419.5424
2024-10-18,MSFT,418.1600036621093,420.22647
2024-10-21,MSFT,418.7799987792969,420.8087
2024-10-22,MSFT,427.510009765625,421.31104
2024-10-23,MSFT,424.6000061035156,428.7037
2024-10-24,MSFT,424.7300109863281,423.76288
2024-10-25,MSFT,428.14999389648443,427.13574
2024-10-28,MSFT,426.5899963378906,430.13892
2024-09-20,NVDA,116.0,119.6249
2024-09-23,NVDA,116.26000213623048,119.585434
2024-09-24,NVDA,120.87000274658203,120.2353
2024-09-25,NVDA,123.51000213623048,122.096565
2024-09-26,NVDA,124.04000091552734,124.76276
2024-09-27,NVDA,121.4000015258789,125.15328
2024-09-30,NVDA,121.44000244140624,125.33031
2024-10-01,NVDA,117.0,124.887085
2024-10-02,NVDA,118.8499984741211,120.70376
2024-10-03,NVDA,122.8499984741211,120.60583
2024-10-04,NVDA,124.91999816894531,119.93006
2024-10-07,NVDA,127.72000122070312,127.23554
2024-10-08,NVDA,132.88999938964844,127.16492
2024-10-09,NVDA,132.64999389648438,130.46513
2024-10-10,NVDA,134.80999755859375,130.77002
2024-10-11,NVDA,134.8000030517578,131.93925
2024-10-14,NVDA,138.07000732421875,133.81807
2024-10-15,NVDA,131.60000610351562,135.9197
2024-10-16,NVDA,135.72000122070312,132.50635
2024-10-17,NVDA,136.92999267578125,132.24113
2024-10-18,NVDA,138.0,132.89276
2024-10-21,NVDA,143.7100067138672,133.22035
2024-10-22,NVDA,143.58999633789062,136.0389
2024-10-23,NVDA,139.55999755859375,138.45123
2024-10-24,NVDA,140.41000366210938,134.6142
2024-10-25,NVDA,141.5399932861328,136.99478
2024-10-28,NVDA,140.52000427246094,135.27303
2024-09-20,TSLA,238.25,257.2663
2024-09-23,TSLA,249.99999999999997,245.39323
2024-09-24,TSLA,254.27000427246094,257.87527
2024-09-25,TSLA,257.0199890136719,258.19882
2024-09-26,TSLA,254.2200012207031,261.5466
2024-09-27,TSLA,260.4599914550781,259.49014
2024-09-30,TSLA,261.6300048828125,265.43924
2024-10-01,TSLA,258.0199890136719,259.53696
2024-10-02,TSLA,249.0200042724609,260.19046
2024-10-03,TSLA,240.66000366210935,253.19981
2024-10-04,TSLA,250.0800018310547,250.03139
2024-10-07,TSLA,240.8300018310547,255.94098
2024-10-08,TSLA,244.5,240.36719
2024-10-09,TSLA,241.0500030517578,250.79668
2024-10-10,TSLA,238.7700042724609,242.0179
2024-10-11,TSLA,217.8000030517578,243.01476
2024-10-14,TSLA,219.16000366210935,224.06139
2024-10-15,TSLA,219.57000732421875,233.9066
2024-10-16,TSLA,221.3300018310547,231.35248
2024-10-17,TSLA,220.88999938964844,223.72998
2024-10-18,TSLA,220.6999969482422,222.2553
2024-10-21,TSLA,218.8500061035156,218.4514
2024-10-22,TSLA,217.97000122070312,214.30675
2024-10-23,TSLA,213.6499938964844,217.29796
2024-10-24,TSLA,260.4800109863281,219.72275
2024-10-25,TSLA,269.19000244140625,253.80663
2024-10-28,TSLA,262.510009765625,263.24222
