date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,227.1295
2024-09-23,AAPL,226.47000122070312,227.27927
2024-09-24,AAPL,227.36999511718753,227.73962
2024-09-25,AAPL,226.3699951171875,228.66249
2024-09-26,AAPL,227.5200042724609,227.3992
2024-09-27,AAPL,227.7899932861328,228.08914
2024-09-30,AAPL,233.0,227.54527
2024-10-01,AAPL,226.2100067138672,230.74309
2024-10-02,AAPL,226.77999877929688,225.76736
2024-10-03,AAPL,225.6699981689453,227.58614
2024-10-04,AAPL,226.8000030517578,225.72438
2024-10-07,AAPL,221.69000244140625,226.22057
2024-10-08,AAPL,225.7700042724609,222.07178
2024-10-09,AAPL,229.5399932861328,225.23885
2024-10-10,AAPL,229.0399932861328,227.50058
2024-10-11,AAPL,227.5500030517578,227.3672
2024-10-14,AAPL,231.30000305175778,227.56311
2024-10-15,AAPL,233.8500061035156,230.17224
2024-10-16,AAPL,231.77999877929688,231.4346
2024-10-17,AAPL,232.1499938964844,230.62001
2024-10-18,AAPL,235.0,231.45824
2024-10-21,AAPL,236.47999572753903,232.55817
2024-10-22,AAPL,235.8600006103516,233.1485
2024-10-23,AAPL,230.759994506836,233.1221
2024-10-24,AAPL,230.57000732421872,230.13425
2024-10-25,AAPL,231.41000366210932,230.10036
2024-10-28,AAPL,233.3999938964844,229.1578
2024-09-20,AMZN,191.6000061035156,187.71364
2024-09-23,AMZN,193.8800048828125,187.5331
2024-09-24,AMZN,193.9600067138672,191.55618
2024-09-25,AMZN,192.52999877929688,190.42148
2024-09-26,AMZN,191.16000366210932,190.0761
2024-09-27,AMZN,187.97000122070312,188.17288
2024-09-30,AMZN,186.3300018310547,184.6855
2024-10-01,AMZN,185.1300048828125,183.90677
2024-10-02,AMZN,184.759994506836,182.03206
2024-10-03,AMZN,181.9600067138672,182.47926
2024-10-04,AMZN,186.509994506836,180.07054
2024-10-07,AMZN,180.8000030517578,185.70114
2024-10-08,AMZN,182.72000122070312,177.77756
2024-10-09,AMZN,185.1699981689453,184.0376
2024-10-10,AMZN,186.6499938964844,182.35388
2024-10-11,AMZN,188.82000732421875,185.03853
2024-10-14,AMZN,187.5399932861328,187.02232
2024-10-15,AMZN,187.69000244140625,185.5464
2024-10-16,AMZN,186.88999938964844,186.73663
2024-10-17,AMZN,187.52999877929688,184.36746
2024-10-18,AMZN,188.9900054931641,185.59998
2024-10-21,AMZN,189.07000732421875,185.94713
2024-10-22,AMZN,189.6999969482422,186.28954
2024-10-23,AMZN,184.7100067138672,187.54865
2024-10-24,AMZN,186.3800048828125,182.19502
2024-10-25,AMZN,187.8300018310547,186.11322
2024-10-28,AMZN,188.38999938964844,183.74486
2024-09-20,GOOGL,163.58999633789062,162.28055
2024-09-23,GOOGL,161.85000610351562,163.7464
2024-09-24,GOOGL,162.2899932861328,162.20259
2024-09-25,GOOGL,161.49000549316406,162.84099
2024-09-26,GOOGL,162.72999572753906,162.01407
2024-09-27,GOOGL,163.9499969482422,163.12839
2024-09-30,GOOGL,165.85000610351562,164.22647
2024-10-01,GOOGL,166.99000549316406,166.04837
2024-10-02,GOOGL,165.86000061035156,167.2362
2024-10-03,GOOGL,165.86000061035156,166.32463
2024-10-04,GOOGL,167.05999755859375,166.56477
2024-10-07,GOOGL,162.97999572753906,167.65044
2024-10-08,GOOGL,164.3800048828125,163.54816
2024-10-09,GOOGL,161.86000061035156,165.18163
2024-10-10,GOOGL,162.0800018310547,162.44818
2024-10-11,GOOGL,163.24000549316406,162.66985
2024-10-14,GOOGL,164.9600067138672,163.61339
