date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,227.5095
2024-09-23,AAPL,226.47000122070312,227.59096
2024-09-24,AAPL,227.36999511718753,228.0232
2024-09-25,AAPL,226.3699951171875,229.8044
2024-09-26,AAPL,227.5200042724609,228.40948
2024-09-27,AAPL,227.7899932861328,229.52649
2024-09-30,AAPL,233.0,227.97287
2024-10-01,AAPL,226.2100067138672,231.49062
2024-10-02,AAPL,226.77999877929688,225.65157
2024-10-03,AAPL,225.6699981689453,228.11534
2024-10-04,AAPL,226.8000030517578,226.47481
2024-10-07,AAPL,221.69000244140625,227.43744
2024-10-08,AAPL,225.7700042724609,223.03825
2024-10-09,AAPL,229.5399932861328,225.77599
2024-10-10,AAPL,229.0399932861328,228.96321
2024-10-11,AAPL,227.5500030517578,226.87267
2024-10-14,AAPL,231.30000305175778,227.99698
2024-10-15,AAPL,233.8500061035156,230.47462
2024-10-16,AAPL,231.77999877929688,231.85492
2024-10-17,AAPL,232.1499938964844,229.63281
2024-10-18,AAPL,235.0,230.80879
2024-10-21,AAPL,236.47999572753903,232.18126
2024-10-22,AAPL,235.8600006103516,234.80934
2024-10-23,AAPL,230.759994506836,233.85118
2024-10-24,AAPL,230.57000732421872,230.30786
2024-10-25,AAPL,231.41000366210932,231.14238
2024-10-28,AAPL,233.3999938964844,230.34334
2024-09-20,AMZN,191.6000061035156,192.84166
2024-09-23,AMZN,193.8800048828125,193.13805
2024-09-24,AMZN,193.9600067138672,196.33513
2024-09-25,AMZN,192.52999877929688,198.00179
2024-09-26,AMZN,191.16000366210932,197.22063
2024-09-27,AMZN,187.97000122070312,195.18774
2024-09-30,AMZN,186.3300018310547,188.61389
2024-10-01,AMZN,185.1300048828125,189.0874
2024-10-02,AMZN,184.759994506836,187.87845
2024-10-03,AMZN,181.9600067138672,185.85875
2024-10-04,AMZN,186.509994506836,184.79762
2024-10-07,AMZN,180.8000030517578,190.85504
2024-10-08,AMZN,182.72000122070312,182.26749
2024-10-09,AMZN,185.1699981689453,188.87354
2024-10-10,AMZN,186.6499938964844,187.80016
2024-10-11,AMZN,188.82000732421875,189.04617
2024-10-14,AMZN,187.5399932861328,193.36046
2024-10-15,AMZN,187.69000244140625,191.3613
2024-10-16,AMZN,186.88999938964844,192.17993
2024-10-17,AMZN,187.52999877929688,190.7127
2024-10-18,AMZN,188.9900054931641,191.25218
2024-10-21,AMZN,189.07000732421875,192.21248
2024-10-22,AMZN,189.6999969482422,190.94041
2024-10-23,AMZN,184.7100067138672,193.75539
2024-10-24,AMZN,186.3800048828125,185.09546
2024-10-25,AMZN,187.8300018310547,191.86383
2024-10-28,AMZN,188.38999938964844,189.84189
2024-09-20,GOOGL,163.58999633789062,160.37071
2024-09-23,GOOGL,161.85000610351562,162.11194
2024-09-24,GOOGL,162.2899932861328,162.1693
2024-09-25,GOOGL,161.49000549316406,162.78426
2024-09-26,GOOGL,162.72999572753906,161.19734
2024-09-27,GOOGL,163.9499969482422,162.23213
2024-09-30,GOOGL,165.85000610351562,164.38428
2024-10-01,GOOGL,166.99000549316406,166.25998
2024-10-02,GOOGL,165.86000061035156,166.18246
2024-10-03,GOOGL,165.86000061035156,165.64238
2024-10-04,GOOGL,167.05999755859375,165.62071
2024-10-07,GOOGL,162.97999572753906,166.63637
2024-10-08,GOOGL,164.3800048828125,163.51308
2024-10-09,GOOGL,161.86000061035156,164.59587
2024-10-10,GOOGL,162.0800018310547,162.13342
2024-10-11,GOOGL,163.24000549316406,162.27707
2024-10-14,GOOGL,164.9600067138672,163.1847
2024-10-15,GOOGL,165.4600067138672,164.99564
2024-10-16,GOOGL,165.16000366210938,166.04703
2024-10-17,GOOGL,162.92999267578125,164.60173
2024-10-18,GOOGL,163.4199981689453,163.99792
2024-10-21,GOOGL,164.07000732421875,163.19711
2024-10-22,GOOGL,165.13999938964844,164.28679
2024-10-23,GOOGL,162.77999877929688,164.5083
2024-10-24,GOOGL,162.72000122070312,162.80804
2024-10-25,GOOGL,165.27000427246094,162.59355
2024-10-28,GOOGL,166.72000122070312,164.18513
2024-09-20,META,561.3499755859375,543.88947
2024-09-23,META,564.4099731445312,547.8747
2024-09-24,META,563.3300170898438,552.044
2024-09-25,META,568.3099975585938,551.37476
2024-09-26,META,567.8400268554688,553.3654
2024-09-27,META,567.3599853515625,557.2512
2024-09-30,META,572.4400024414062,551.7407
2024-10-01,META,576.469970703125,549.682
2024-10-02,META,572.8099975585938,556.88556
2024-10-03,META,582.77001953125,548.60736
2024-10-04,META,595.9400024414062,559.6354
2024-10-07,META,584.780029296875,559.9336
2024-10-08,META,592.8900146484375,567.3849
2024-10-09,META,590.510009765625,569.0647
2024-10-10,META,583.8300170898438,567.5877
2024-10-11,META,589.9500122070312,563.10614
2024-10-14,META,590.4199829101562,568.2982
2024-10-15,META,586.27001953125,565.1661
2024-10-16,META,576.7899780273438,568.20123
2024-10-17,META,576.9299926757812,560.7783
2024-10-18,META,576.469970703125,555.23975
2024-10-21,META,575.1599731445312,552.889
2024-10-22,META,582.010009765625,553.7982
2024-10-23,META,563.6900024414062,558.0798
2024-10-24,META,567.780029296875,549.03455
2024-10-25,META,573.25,548.98724
2024-10-28,META,578.1599731445312,559.75854
2024-09-20,MSFT,435.2699890136719,444.96957
2024-09-23,MSFT,433.510009765625,438.42673
2024-09-24,MSFT,429.1700134277344,438.19672
2024-09-25,MSFT,432.10998535156244,431.40277
2024-09-26,MSFT,431.3099975585937,433.3819
2024-09-27,MSFT,428.0199890136719,430.9002
2024-09-30,MSFT,430.2999877929688,428.46066
2024-10-01,MSFT,420.6900024414063,429.17294
2024-10-02,MSFT,417.13000488281244,419.7814
2024-10-03,MSFT,416.5400085449219,419.58072
2024-10-04,MSFT,416.05999755859375,413.5269
2024-10-07,MSFT,409.5400085449218,415.04785
2024-10-08,MSFT,414.7099914550781,410.91388
2024-10-09,MSFT,417.4599914550781,414.96167
2024-10-10,MSFT,415.83999633789057,412.91504
2024-10-11,MSFT,416.32000732421875,414.96075
2024-10-14,MSFT,419.14001464843744,416.92972
2024-10-15,MSFT,418.739990234375,419.9123
2024-10-16,MSFT,416.11999511718756,421.0802
2024-10-17,MSFT,416.7200012207031,421.9541
2024-10-18,MSFT,418.1600036621093,418.15695
2024-10-21,MSFT,418.7799987792969,420.37006
2024-10-22,MSFT,427.510009765625,420.18384
2024-10-23,MSFT,424.6000061035156,428.2139
2024-10-24,MSFT,424.7300109863281,427.94113
2024-10-25,MSFT,428.14999389648443,427.79395
2024-10-28,MSFT,426.5899963378906,430.51022
2024-09-20,NVDA,116.0,115.932816
2024-09-23,NVDA,116.26000213623048,116.56033
2024-09-24,NVDA,120.87000274658203,114.43487
2024-09-25,NVDA,123.51000213623048,117.87638
2024-09-26,NVDA,124.04000091552734,122.475655
2024-09-27,NVDA,121.4000015258789,121.56698
2024-09-30,NVDA,121.44000244140624,119.49806
2024-10-01,NVDA,117.0,119.1196
2024-10-02,NVDA,118.8499984741211,119.589775
2024-10-03,NVDA,122.8499984741211,117.45524
2024-10-04,NVDA,124.91999816894531,119.558846
2024-10-07,NVDA,127.72000122070312,121.69186
2024-10-08,NVDA,132.88999938964844,123.774055
2024-10-09,NVDA,132.64999389648438,128.15732
2024-10-10,NVDA,134.80999755859375,128.3909
2024-10-11,NVDA,134.8000030517578,129.03506
2024-10-14,NVDA,138.07000732421875,130.66086
2024-10-15,NVDA,131.60000610351562,130.50908
2024-10-16,NVDA,135.72000122070312,126.61647
2024-10-17,NVDA,136.92999267578125,127.15912
2024-10-18,NVDA,138.0,130.87186
2024-10-21,NVDA,143.7100067138672,129.64574
2024-10-22,NVDA,143.58999633789062,130.90726
2024-10-23,NVDA,139.55999755859375,131.4798
2024-10-24,NVDA,140.41000366210938,130.6179
2024-10-25,NVDA,141.5399932861328,129.23698
2024-10-28,NVDA,140.52000427246094,131.74316
2024-09-20,TSLA,238.25,244.79144
2024-09-23,TSLA,249.99999999999997,246.13081
2024-09-24,TSLA,254.27000427246094,253.4632
2024-09-25,TSLA,257.0199890136719,253.18956
2024-09-26,TSLA,254.2200012207031,254.63905
2024-09-27,TSLA,260.4599914550781,252.67567
2024-09-30,TSLA,261.6300048828125,253.607
2024-10-01,TSLA,258.0199890136719,253.4371
2024-10-02,TSLA,249.0200042724609,253.24886
2024-10-03,TSLA,240.66000366210932,246.46008
2024-10-04,TSLA,250.0800018310547,241.42932
2024-10-07,TSLA,240.8300018310547,245.84532
2024-10-08,TSLA,244.5,242.94089
2024-10-09,TSLA,241.0500030517578,239.53197
2024-10-10,TSLA,238.7700042724609,235.79204
2024-10-11,TSLA,217.8000030517578,233.88814
2024-10-14,TSLA,219.16000366210932,216.68523
2024-10-15,TSLA,219.57000732421875,211.73181
2024-10-16,TSLA,221.3300018310547,220.71222
2024-10-17,TSLA,220.88999938964844,220.74419
2024-10-18,TSLA,220.6999969482422,217.95905
2024-10-21,TSLA,218.8500061035156,210.99702
2024-10-22,TSLA,217.97000122070312,211.93124
2024-10-23,TSLA,213.6499938964844,215.20464
2024-10-24,TSLA,260.4800109863281,215.83463
2024-10-25,TSLA,269.19000244140625,248.54741
2024-10-28,TSLA,262.510009765625,249.81818
