date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,219.19826
2024-09-23,AAPL,226.47000122070312,221.6277
2024-09-24,AAPL,227.36999511718753,220.45906
2024-09-25,AAPL,226.3699951171875,219.67639
2024-09-26,AAPL,227.5200042724609,218.58
2024-09-27,AAPL,227.7899932861328,218.8873
2024-09-30,AAPL,233.0,220.1205
2024-10-01,AAPL,226.2100067138672,224.00734
2024-10-02,AAPL,226.77999877929688,220.81265
2024-10-03,AAPL,225.6699981689453,218.5175
2024-10-04,AAPL,226.8000030517578,217.65399
2024-10-07,AAPL,221.69000244140625,218.15863
2024-10-08,AAPL,225.7700042724609,215.38196
2024-10-09,AAPL,229.5399932861328,216.6276
2024-10-10,AAPL,229.0399932861328,220.44106
2024-10-11,AAPL,227.5500030517578,221.44612
2024-10-14,AAPL,231.30000305175778,219.93396
2024-10-15,AAPL,233.8500061035156,222.15869
2024-10-16,AAPL,231.77999877929688,224.76286
2024-10-17,AAPL,232.1499938964844,224.14215
2024-10-18,AAPL,235.0,223.67378
2024-10-21,AAPL,236.47999572753903,225.92253
2024-10-22,AAPL,235.8600006103516,227.46562
2024-10-23,AAPL,230.759994506836,227.25049
2024-10-24,AAPL,230.57000732421872,223.66406
2024-10-25,AAPL,231.41000366210932,221.93422
2024-10-28,AAPL,233.3999938964844,221.92516
2024-09-20,AMZN,191.6000061035156,184.46078
2024-09-23,AMZN,193.8800048828125,185.98323
2024-09-24,AMZN,193.9600067138672,188.18883
2024-09-25,AMZN,192.52999877929688,189.2048
2024-09-26,AMZN,191.16000366210932,188.8945
2024-09-27,AMZN,187.97000122070312,188.13626
2024-09-30,AMZN,186.3300018310547,185.28717
2024-10-01,AMZN,185.1300048828125,183.91576
2024-10-02,AMZN,184.759994506836,182.01395
2024-10-03,AMZN,181.9600067138672,181.39687
2024-10-04,AMZN,186.509994506836,179.16467
2024-10-07,AMZN,180.8000030517578,182.1545
2024-10-08,AMZN,182.72000122070312,179.50418
2024-10-09,AMZN,185.1699981689453,180.15402
2024-10-10,AMZN,186.6499938964844,181.75871
2024-10-11,AMZN,188.82000732421875,182.93459
2024-10-14,AMZN,187.5399932861328,184.72087
2024-10-15,AMZN,187.69000244140625,184.19644
2024-10-16,AMZN,186.88999938964844,185.32898
2024-10-17,AMZN,187.52999877929688,183.55261
2024-10-18,AMZN,188.9900054931641,184.60158
2024-10-21,AMZN,189.07000732421875,184.56421
2024-10-22,AMZN,189.6999969482422,184.80658
2024-10-23,AMZN,184.7100067138672,185.73465
2024-10-24,AMZN,186.3800048828125,183.02077
2024-10-25,AMZN,187.8300018310547,183.77121
2024-10-28,AMZN,188.38999938964844,183.76088
2024-09-20,GOOGL,163.58999633789062,161.3042
2024-09-23,GOOGL,161.85000610351562,163.01285
2024-09-24,GOOGL,162.2899932861328,162.71098
2024-09-25,GOOGL,161.49000549316406,162.32932
2024-09-26,GOOGL,162.72999572753906,161.07927
2024-09-27,GOOGL,163.9499969482422,161.58609
2024-09-30,GOOGL,165.85000610351562,162.21333
2024-10-01,GOOGL,166.99000549316406,163.30092
2024-10-02,GOOGL,165.86000061035156,164.32945
2024-10-03,GOOGL,165.86000061035156,163.81516
2024-10-04,GOOGL,167.05999755859375,164.19093
2024-10-07,GOOGL,162.97999572753906,165.02899
2024-10-08,GOOGL,164.3800048828125,162.98723
2024-10-09,GOOGL,161.86000061035156,163.04823
2024-10-10,GOOGL,162.0800018310547,160.69511
2024-10-11,GOOGL,163.24000549316406,160.0388
2024-10-14,GOOGL,164.9600067138672,160.13597
2024-10-15,GOOGL,165.4600067138672,160.9447
2024-10-16,GOOGL,165.16000366210938,162.12862
2024-10-17,GOOGL,162.92999267578125,161.9748
2024-10-18,GOOGL,163.4199981689453,161.36128
2024-10-21,GOOGL,164.07000732421875,161.55426
2024-10-22,GOOGL,165.13999938964844,162.06062
2024-10-23,GOOGL,162.77999877929688,162.9333
2024-10-24,GOOGL,162.72000122070312,161.49165
2024-10-25,GOOGL,165.27000427246094,160.60457
2024-10-28,GOOGL,166.72000122070312,161.77452
2024-09-20,META,561.3499755859375,506.91412
2024-09-23,META,564.4099731445312,511.73883
2024-09-24,META,563.3300170898438,514.484
2024-09-25,META,568.3099975585938,517.2648
2024-09-26,META,567.8400268554688,519.20245
2024-09-27,META,567.3599853515625,519.1214
2024-09-30,META,572.4400024414062,519.79083
2024-10-01,META,576.469970703125,521.4833
2024-10-02,META,572.8099975585938,524.2386
2024-10-03,META,582.77001953125,522.9592
2024-10-04,META,595.9400024414062,526.72894
2024-10-07,META,584.780029296875,532.53906
2024-10-08,META,592.8900146484375,531.2188
2024-10-09,META,590.510009765625,533.9882
2024-10-10,META,583.8300170898438,535.4289
2024-10-11,META,589.9500122070312,532.18115
2024-10-14,META,590.4199829101562,533.1086
2024-10-15,META,586.27001953125,534.4412
2024-10-16,META,576.7899780273438,532.17035
2024-10-17,META,576.9299926757812,529.074
2024-10-18,META,576.469970703125,527.90234
2024-10-21,META,575.1599731445312,525.2898
2024-10-22,META,582.010009765625,523.47473
2024-10-23,META,563.6900024414062,526.68726
2024-10-24,META,567.780029296875,521.607
2024-10-25,META,573.25,521.31866
2024-10-28,META,578.1599731445312,522.1525
2024-09-20,MSFT,435.2699890136719,436.03726
