date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,225.53983
2024-09-23,AAPL,226.47000122070312,226.17099
2024-09-24,AAPL,227.36999511718753,226.1211
2024-09-25,AAPL,226.3699951171875,227.02675
2024-09-26,AAPL,227.5200042724609,226.17168
2024-09-27,AAPL,227.7899932861328,226.35228
2024-09-30,AAPL,233.0,226.05492
2024-10-01,AAPL,226.2100067138672,228.42653
2024-10-02,AAPL,226.77999877929688,225.17198
2024-10-03,AAPL,225.6699981689453,225.43687
2024-10-04,AAPL,226.8000030517578,224.60884
2024-10-07,AAPL,221.69000244140625,224.54163
2024-10-08,AAPL,225.7700042724609,221.21857
2024-10-09,AAPL,229.5399932861328,223.28258
2024-10-10,AAPL,229.0399932861328,225.7232
2024-10-11,AAPL,227.5500030517578,225.98132
2024-10-14,AAPL,231.30000305175778,225.99382
2024-10-15,AAPL,233.8500061035156,228.1673
2024-10-16,AAPL,231.77999877929688,229.47308
2024-10-17,AAPL,232.1499938964844,228.91335
2024-10-18,AAPL,235.0,229.2966
2024-10-21,AAPL,236.47999572753903,230.24323
2024-10-22,AAPL,235.8600006103516,230.73898
2024-10-23,AAPL,230.75999450683594,230.76157
2024-10-24,AAPL,230.57000732421872,228.5556
2024-10-25,AAPL,231.41000366210935,227.80986
2024-10-28,AAPL,233.3999938964844,227.31178
2024-09-20,AMZN,191.6000061035156,191.62126
2024-09-23,AMZN,193.8800048828125,191.06381
2024-09-24,AMZN,193.9600067138672,195.38312
2024-09-25,AMZN,192.52999877929688,194.29802
2024-09-26,AMZN,191.16000366210935,194.6522
2024-09-27,AMZN,187.97000122070312,192.66989
2024-09-30,AMZN,186.3300018310547,189.32495
2024-10-01,AMZN,185.1300048828125,188.24556
2024-10-02,AMZN,184.75999450683597,185.9795
2024-10-03,AMZN,181.9600067138672,186.19719
2024-10-04,AMZN,186.50999450683597,183.28497
2024-10-07,AMZN,180.8000030517578,189.04123
2024-10-08,AMZN,182.72000122070312,180.88026
2024-10-09,AMZN,185.1699981689453,187.22076
