date,ticker,finbert_score
2024-02-07,GOOGL,0.0
2024-02-07,MSFT,-0.2
2024-02-07,TSLA,-0.732
2024-02-08,AMZN,-0.665
2024-02-08,GOOGL,-0.8300000000000001
2024-02-08,META,-1.0
2024-02-08,MSFT,-1.0
2024-02-08,TSLA,1.0
2024-02-09,AAPL,0.0
2024-02-09,AMZN,-1.0
2024-02-09,GOOGL,-1.0
2024-02-09,MSFT,-0.25
2024-02-09,NVDA,-1.0
2024-02-09,TSLA,0.0
2024-02-12,AAPL,0.0
2024-02-12,AMZN,-0.665
2024-02-12,GOOGL,0.0
2024-02-12,NVDA,0.0
2024-02-12,TSLA,-0.5
2024-02-13,TSLA,-0.7766666666666667
2024-02-14,AMZN,-1.0
2024-02-14,GOOGL,-0.6666666666666666
2024-02-14,META,-1.0
2024-02-14,MSFT,-0.33
2024-02-14,TSLA,-0.44333333333333336
2024-02-15,AAPL,0.445
2024-02-15,GOOGL,-1.0
2024-02-15,MSFT,-0.08250000000000002
2024-02-15,NVDA,0.6666666666666666
2024-02-15,TSLA,-0.33
2024-02-16,AAPL,-1.0
2024-02-16,AMZN,-0.8300000000000001
2024-02-16,GOOGL,-1.0
2024-02-16,META,-1.0
2024-02-16,MSFT,-1.0
2024-02-16,NVDA,0.0
2024-02-16,TSLA,-0.16749999999999998
2024-02-20,AAPL,0.0
2024-02-20,AMZN,-0.4
2024-02-20,GOOGL,0.0
2024-02-21,AAPL,-0.6666666666666666
2024-02-21,AMZN,-0.664
2024-02-21,GOOGL,-0.495
2024-02-21,MSFT,-0.8325
2024-02-21,NVDA,-0.54
2024-02-21,TSLA,-0.665
2024-02-22,AMZN,-0.6666666666666666
2024-02-22,GOOGL,-0.33
2024-02-22,META,-1.0
2024-02-22,NVDA,0.07952380952380952
2024-02-22,TSLA,-0.665
2024-02-23,AMZN,-1.0
2024-02-23,META,-1.0
2024-02-23,TSLA,-0.665
2024-02-26,AAPL,0.0
2024-02-26,AMZN,-0.5
2024-02-26,META,0.0
2024-02-26,MSFT,-0.3333333333333333
2024-02-26,NVDA,0.12625
2024-02-26,TSLA,-0.11
2024-02-27,AAPL,-0.5825
2024-02-27,AMZN,-0.665
2024-02-27,META,-1.0
2024-02-27,MSFT,-0.165
2024-02-27,NVDA,-1.0
2024-02-28,AAPL,-0.3325
2024-02-28,AMZN,-0.6666666666666666
2024-02-28,GOOGL,-0.75
2024-02-28,META,0.0
2024-02-28,MSFT,-0.8866666666666667
2024-02-28,TSLA,-0.7216666666666667
2024-02-29,AAPL,-0.6666666666666666
2024-02-29,AMZN,-1.0
2024-02-29,GOOGL,-1.0
2024-02-29,META,-1.0
2024-02-29,MSFT,0.0
2024-02-29,NVDA,1.0
2024-02-29,TSLA,-1.0
2024-03-01,AAPL,-0.165
2024-03-01,AMZN,-1.0
2024-03-01,META,-0.22
2024-03-01,MSFT,-0.165
2024-03-01,NVDA,0.0
2024-03-01,TSLA,-0.6666666666666666
2024-03-04,AMZN,0.0
2024-03-04,GOOGL,-1.0
2024-03-05,AAPL,-0.5
2024-03-05,AMZN,-1.0
2024-03-05,GOOGL,-0.7766666666666667
2024-03-05,META,-0.332
2024-03-05,MSFT,-1.0
2024-03-05,TSLA,-0.7766666666666667
2024-03-06,AAPL,-1.0
2024-03-06,AMZN,0.33
2024-03-06,GOOGL,-1.0
2024-03-06,META,-1.0
2024-03-06,MSFT,-0.3333333333333333
2024-03-06,NVDA,-0.33
2024-03-06,TSLA,-0.7216666666666667
2024-03-07,AAPL,-0.5
2024-03-07,AMZN,0.0
2024-03-07,GOOGL,-0.61
2024-03-07,MSFT,-1.0
2024-03-07,NVDA,0.0
2024-03-07,TSLA,-0.5
2024-03-08,AAPL,-0.665
2024-03-08,AMZN,-1.0
2024-03-08,META,-0.33
2024-03-08,MSFT,-0.6655555555555556
2024-03-08,TSLA,-0.08250000000000002
2024-03-11,AAPL,-0.8316666666666667
2024-03-11,AMZN,0.33499999999999996
2024-03-11,GOOGL,-1.0
2024-03-11,MSFT,-1.0
2024-03-11,NVDA,-0.75
2024-03-11,TSLA,-0.6666666666666666
2024-03-12,AAPL,-0.066
2024-03-12,AMZN,-1.0
2024-03-12,GOOGL,-0.6666666666666666
2024-03-12,META,-1.0
2024-03-12,MSFT,-0.5
2024-03-12,NVDA,-0.0825
2024-03-12,TSLA,-0.6666666666666666
2024-03-13,AAPL,-0.4175
2024-03-13,AMZN,-0.5
2024-03-13,GOOGL,-0.44333333333333336
2024-03-13,MSFT,-0.5
2024-03-13,TSLA,-0.8325
2024-03-14,AAPL,0.2
2024-03-14,AMZN,0.0
2024-03-14,GOOGL,-1.0
2024-03-14,META,-1.0
2024-03-14,MSFT,1.0
2024-03-15,AAPL,-0.6666666666666666
2024-03-15,GOOGL,-1.0
2024-03-15,META,-0.33
2024-03-15,MSFT,-0.3333333333333333
2024-03-15,NVDA,-0.33
2024-03-15,TSLA,-0.532
2024-03-18,AAPL,-0.22111111111111112
2024-03-18,AMZN,0.0
2024-03-18,GOOGL,-0.333
2024-03-18,META,-1.0
2024-03-18,MSFT,0.0
2024-03-18,NVDA,-0.5835714285714285
2024-03-18,TSLA,-0.5
2024-03-19,AMZN,-0.3333333333333333
2024-03-19,MSFT,-0.8325
2024-03-19,TSLA,-0.44333333333333336
2024-03-20,AAPL,-0.9433333333333334
2024-03-20,AMZN,-0.5
2024-03-20,GOOGL,-0.8333333333333334
2024-03-20,MSFT,-1.0
2024-03-20,TSLA,-0.66
2024-03-21,AAPL,-0.6923076923076923
2024-03-21,AMZN,-0.5
2024-03-21,META,-1.0
2024-03-21,MSFT,-0.7766666666666667
2024-03-21,NVDA,-1.0
2024-03-22,AAPL,-0.23076923076923078
2024-03-22,AMZN,-0.665
2024-03-22,GOOGL,0.33499999999999996
2024-03-22,NVDA,0.66
2024-03-25,AAPL,-0.665
2024-03-25,AMZN,0.11333333333333333
2024-03-25,GOOGL,-0.16500000000000004
2024-03-25,META,-0.466
2024-03-25,MSFT,-0.33
2024-03-25,NVDA,-0.3333333333333333
2024-03-25,TSLA,0.0
2024-03-26,AAPL,0.0
2024-03-26,AMZN,-0.3333333333333333
2024-03-26,GOOGL,-1.0
2024-03-26,META,0.33
2024-03-26,MSFT,-0.16999999999999998
2024-03-26,NVDA,-0.41500000000000004
2024-03-26,TSLA,-0.365
2024-03-27,AAPL,0.0
2024-03-27,AMZN,-0.4
2024-03-27,META,-1.0
2024-03-27,MSFT,0.0
2024-03-27,NVDA,-0.5
2024-03-27,TSLA,-0.61
2024-03-28,AAPL,-0.495
2024-03-28,AMZN,0.11
2024-03-28,META,-0.75
2024-03-28,NVDA,0.165
2024-03-28,TSLA,-0.5
2024-04-01,AAPL,-0.4975
2024-04-01,AMZN,0.3333333333333333
2024-04-01,GOOGL,-1.0
2024-04-01,MSFT,-0.4640000000000001
2024-04-01,TSLA,-0.3333333333333333
2024-04-02,AAPL,0.0
2024-04-02,AMZN,-0.33599999999999997
2024-04-02,GOOGL,0.0
2024-04-02,META,0.0
2024-04-02,MSFT,-0.75
2024-04-02,NVDA,-1.0
2024-04-02,TSLA,-0.23642857142857143
2024-04-03,AAPL,-1.0
2024-04-03,AMZN,-0.14285714285714285
2024-04-03,META,-0.003333333333333336
2024-04-03,MSFT,-1.0
2024-04-03,NVDA,-0.33
2024-04-03,TSLA,-0.33
2024-04-04,AAPL,-1.0
2024-04-04,AMZN,0.0
2024-04-04,GOOGL,0.0
2024-04-04,META,1.0
2024-04-04,MSFT,-0.33499999999999996
2024-04-04,NVDA,-0.8300000000000001
2024-04-04,TSLA,-0.16666666666666666
2024-04-05,AAPL,-0.75
2024-04-05,AMZN,0.0
2024-04-05,GOOGL,-1.0
2024-04-05,META,-0.165
2024-04-05,MSFT,-1.0
2024-04-05,NVDA,1.0
2024-04-05,TSLA,-0.48454545454545456
2024-04-08,META,-0.66
2024-04-09,AMZN,-0.22166666666666668
2024-04-09,GOOGL,-0.466
2024-04-09,META,0.0
2024-04-09,MSFT,-0.6185714285714285
2024-04-09,TSLA,-0.66
2024-04-10,AAPL,-1.0
2024-04-10,AMZN,-0.165
2024-04-10,GOOGL,-0.16749999999999998
2024-04-10,META,0.0
2024-04-10,NVDA,-0.466
2024-04-10,TSLA,-0.2
2024-04-11,AAPL,-0.8325
2024-04-11,AMZN,0.0
2024-04-11,GOOGL,0.0
2024-04-11,MSFT,-0.6666666666666666
2024-04-11,TSLA,-1.0
2024-04-12,AAPL,-0.5
2024-04-12,AMZN,-0.5
2024-04-12,META,0.0
2024-04-12,MSFT,-0.33
2024-04-12,TSLA,-0.33
2024-04-15,AAPL,-0.665
2024-04-15,AMZN,-1.0
2024-04-15,GOOGL,-1.0
2024-04-15,TSLA,-0.6185714285714285
2024-04-16,AAPL,-0.165
2024-04-16,AMZN,0.04571428571428572
2024-04-16,META,-0.33
2024-04-16,MSFT,-0.33499999999999996
2024-04-16,NVDA,-1.0
2024-04-16,TSLA,-1.0
2024-04-17,AAPL,0.132
2024-04-17,AMZN,-0.055
2024-04-17,META,-0.5
2024-04-17,MSFT,-1.0
2024-04-17,NVDA,0.0
2024-04-17,TSLA,-0.9081818181818182
2024-04-18,AAPL,-0.29125
2024-04-18,AMZN,-0.2
2024-04-18,META,-0.6666666666666666
2024-04-18,MSFT,-0.66
2024-04-19,AAPL,-0.466
2024-04-19,AMZN,-0.165
2024-04-19,GOOGL,0.66
2024-04-19,MSFT,-1.0
2024-04-19,TSLA,-0.22
2024-04-22,AAPL,-1.0
2024-04-22,AMZN,-0.5825
2024-04-22,GOOGL,-0.5
2024-04-22,META,0.22
2024-04-22,MSFT,-1.0
2024-04-22,NVDA,-0.8866666666666667
2024-04-22,TSLA,-0.4985714285714286
2024-04-23,AAPL,-0.5
2024-04-24,AAPL,-0.3333333333333333
2024-04-24,AMZN,-0.3333333333333333
2024-04-24,MSFT,-1.0
2024-04-24,NVDA,-0.2
2024-04-24,TSLA,0.16999999999999998
2024-04-25,AAPL,-1.0
2024-04-25,AMZN,-0.13599999999999998
2024-04-25,GOOGL,-0.45625000000000004
2024-04-25,META,-0.38
2024-04-25,MSFT,0.0
2024-04-25,NVDA,-0.5
2024-04-25,TSLA,-1.0
2024-04-26,AAPL,-0.5
2024-04-26,AMZN,0.165
2024-04-26,GOOGL,-0.07692307692307693
2024-04-26,MSFT,-0.13399999999999998
2024-04-26,NVDA,-1.0
2024-04-26,TSLA,-0.6657142857142857
2024-04-29,AAPL,0.0
2024-04-29,META,-0.7766666666666667
2024-04-30,AAPL,0.0
2024-04-30,AMZN,0.042499999999999996
2024-04-30,META,-1.0
2024-04-30,MSFT,-1.0
2024-04-30,NVDA,0.22
2024-04-30,TSLA,-0.75
2024-05-01,AAPL,-0.8866666666666667
2024-05-01,AMZN,-0.25
2024-05-01,MSFT,-0.22
2024-05-01,TSLA,-0.6633333333333333
2024-05-02,AAPL,-0.3325
2024-05-02,AMZN,-0.22166666666666668
2024-05-02,GOOGL,-1.0
2024-05-02,META,0.0
2024-05-02,MSFT,0.0
2024-05-02,NVDA,-1.0
2024-05-03,AMZN,-0.75
2024-05-03,GOOGL,-0.8300000000000001
2024-05-03,META,0.0
2024-05-03,TSLA,-1.0
2024-05-06,AAPL,-0.5
2024-05-06,AMZN,-0.3333333333333333
2024-05-06,NVDA,-1.0
2024-05-07,AAPL,0.060909090909090906
2024-05-07,AMZN,-0.4
2024-05-07,GOOGL,-1.0
2024-05-07,META,0.0
2024-05-07,MSFT,-0.5
2024-05-07,NVDA,-0.16999999999999998
2024-05-07,TSLA,-0.18444444444444447
2024-05-08,AAPL,-1.0
2024-05-08,AMZN,-0.165
2024-05-08,GOOGL,-1.0
2024-05-08,META,-1.0
2024-05-08,MSFT,-1.0
2024-05-08,NVDA,-0.38833333333333336
2024-05-08,TSLA,-0.7766666666666667
2024-05-09,AAPL,-0.5
2024-05-09,AMZN,-0.38999999999999996
2024-05-09,GOOGL,-0.33
2024-05-09,MSFT,-0.3333333333333333
2024-05-09,NVDA,0.0
2024-05-09,TSLA,-0.5
2024-05-10,AAPL,-0.5
2024-05-10,AMZN,0.0
2024-05-10,META,-1.0
2024-05-10,TSLA,-0.4742857142857143
2024-05-13,META,-1.0
2024-05-14,AAPL,-0.4757142857142857
2024-05-14,AMZN,-0.30363636363636365
2024-05-14,GOOGL,-0.5650000000000001
2024-05-14,META,-1.0
2024-05-14,MSFT,-1.0
2024-05-14,NVDA,0.0
2024-05-14,TSLA,-1.0
2024-05-15,AAPL,-0.41500000000000004
2024-05-15,AMZN,-0.5714285714285714
2024-05-15,GOOGL,0.66
2024-05-15,META,-1.0
2024-05-15,NVDA,-0.5533333333333333
2024-05-15,TSLA,-0.6
2024-05-16,AAPL,-0.33499999999999996
2024-05-16,AMZN,-1.0
2024-05-16,GOOGL,-1.0
2024-05-16,META,-0.366
2024-05-16,MSFT,-0.33
2024-05-17,AMZN,0.0
2024-05-17,MSFT,-0.14777777777777779
2024-05-17,NVDA,-0.33
2024-05-17,TSLA,-1.0
2024-05-20,AMZN,-0.16999999999999998
2024-05-20,META,-0.22
2024-05-20,MSFT,-0.8
2024-05-20,TSLA,-0.5533333333333333
2024-05-21,AAPL,0.0
2024-05-21,AMZN,-0.3333333333333333
2024-05-21,MSFT,-0.732
2024-05-21,NVDA,0.08374999999999999
2024-05-21,TSLA,-0.665
2024-05-22,AAPL,-0.5
2024-05-22,AMZN,-0.44555555555555554
2024-05-22,META,-0.5
2024-05-22,MSFT,-0.6116666666666667
2024-05-22,NVDA,0.023333333333333317
2024-05-22,TSLA,-0.665
2024-05-23,AMZN,-0.22
2024-05-23,MSFT,-1.0
2024-05-23,NVDA,-0.33
2024-05-23,TSLA,-0.495
2024-05-24,AAPL,0.44333333333333336
2024-05-24,AMZN,-0.44333333333333336
2024-05-24,GOOGL,-0.49750000000000005
2024-05-24,META,-1.0
2024-05-24,MSFT,-0.66
2024-05-24,NVDA,-0.11
2024-05-24,TSLA,1.0
2024-05-28,AAPL,-0.16749999999999998
2024-05-28,AMZN,-1.0
2024-05-28,GOOGL,-0.8300000000000001
2024-05-28,MSFT,-1.0
2024-05-29,AAPL,-0.22333333333333336
2024-05-29,AMZN,0.22166666666666668
2024-05-29,GOOGL,0.0
2024-05-29,MSFT,-1.0
2024-05-29,NVDA,-0.75
2024-05-29,TSLA,-0.7766666666666667
2024-05-30,AAPL,-0.198
2024-05-30,AMZN,-0.24181818181818182
2024-05-30,GOOGL,-1.0
2024-05-30,META,-0.5
2024-05-30,MSFT,-0.6666666666666666
2024-05-30,NVDA,0.5
2024-05-30,TSLA,-0.8085714285714286
2024-05-31,AAPL,0.0
2024-05-31,AMZN,-0.5566666666666666
2024-05-31,META,0.0
2024-05-31,MSFT,0.0
2024-05-31,NVDA,0.0
2024-05-31,TSLA,-0.5
2024-06-03,AAPL,-1.0
2024-06-03,AMZN,-0.6666666666666666
2024-06-03,GOOGL,-0.41500000000000004
2024-06-03,META,-1.0
2024-06-03,MSFT,-0.665
2024-06-03,TSLA,-0.66
2024-06-04,AAPL,0.165
2024-06-04,AMZN,-0.3333333333333333
2024-06-04,GOOGL,-1.0
2024-06-04,META,-0.8300000000000001
2024-06-04,MSFT,-1.0
2024-06-04,NVDA,-0.41500000000000004
2024-06-04,TSLA,-0.132
2024-06-05,AAPL,-1.0
2024-06-05,AMZN,-0.5228571428571429
2024-06-05,GOOGL,-0.8333333333333334
2024-06-05,META,-0.665
2024-06-05,MSFT,-1.0
2024-06-05,NVDA,-0.26
2024-06-05,TSLA,-0.25
2024-06-06,AAPL,0.0
2024-06-06,AMZN,-0.33499999999999996
2024-06-06,META,-0.3333333333333333
2024-06-06,MSFT,-1.0
2024-06-06,NVDA,0.0
2024-06-06,TSLA,-0.33
2024-06-07,AMZN,1.0
2024-06-07,GOOGL,-1.0
2024-06-07,META,0.0
2024-06-07,MSFT,-0.495
2024-06-10,AAPL,-0.1611111111111111
2024-06-10,AMZN,0.0
2024-06-10,META,-0.165
2024-06-10,MSFT,-0.11000000000000003
2024-06-10,NVDA,-0.41500000000000004
2024-06-10,TSLA,-0.665
2024-06-11,AAPL,-0.25
2024-06-11,AMZN,-0.36166666666666664
2024-06-11,GOOGL,-1.0
2024-06-11,MSFT,-0.5
2024-06-11,NVDA,0.0
2024-06-11,TSLA,-0.266
2024-06-12,AMZN,-0.6153846153846154
2024-06-12,GOOGL,-1.0
2024-06-12,MSFT,-0.2857142857142857
2024-06-12,NVDA,-0.266
2024-06-12,TSLA,-0.7430769230769231
2024-06-13,AAPL,-0.366
2024-06-13,AMZN,-0.3814285714285714
2024-06-13,GOOGL,-1.0
2024-06-13,MSFT,-0.75
2024-06-13,NVDA,-1.0
2024-06-13,TSLA,-0.571875
2024-06-14,AAPL,-0.7766666666666667
2024-06-14,AMZN,0.5
2024-06-14,META,-0.532
2024-06-14,MSFT,-0.6633333333333333
2024-06-14,NVDA,-0.33
2024-06-14,TSLA,-0.42500000000000004
2024-06-17,GOOGL,-0.2475
2024-06-17,META,-0.16999999999999998
2024-06-17,TSLA,-1.0
2024-06-18,AMZN,-0.16666666666666666
2024-06-18,META,0.0
2024-06-18,MSFT,-1.0
2024-06-18,TSLA,-0.6666666666666666
2024-06-20,AAPL,0.22
2024-06-20,AMZN,-0.5
2024-06-20,GOOGL,-1.0
2024-06-20,META,-1.0
2024-06-20,NVDA,0.14777777777777779
2024-06-20,TSLA,0.165
2024-06-21,AAPL,-0.22
2024-06-21,AMZN,-0.666
2024-06-21,GOOGL,-0.8300000000000001
2024-06-21,MSFT,-0.3333333333333333
2024-06-21,NVDA,-0.29125
2024-06-21,TSLA,-0.5566666666666666
2024-06-24,AAPL,-0.6666666666666666
2024-06-24,AMZN,-0.11
2024-06-24,GOOGL,-1.0
2024-06-24,META,0.0
2024-06-24,NVDA,-0.5533333333333333
2024-06-24,TSLA,-0.33
2024-06-25,AAPL,-1.0
2024-06-25,AMZN,-0.21052631578947367
2024-06-25,GOOGL,0.0
2024-06-25,META,-0.5
2024-06-25,MSFT,-0.933
2024-06-25,NVDA,-0.21000000000000002
2024-06-25,TSLA,-1.0
2024-06-26,AAPL,-0.2
2024-06-26,AMZN,0.166
2024-06-26,GOOGL,0.165
2024-06-26,META,0.0
2024-06-26,NVDA,-0.4042857142857143
2024-06-27,AAPL,-0.665
2024-06-27,AMZN,-0.6116666666666667
2024-06-27,GOOGL,0.33
2024-06-27,META,-1.0
2024-06-27,MSFT,-1.0
2024-06-27,NVDA,-0.5
2024-06-27,TSLA,-1.0
2024-06-28,AAPL,-0.33499999999999996
2024-06-28,AMZN,-0.44333333333333336
2024-06-28,GOOGL,-0.165
