date,ticker,actual,predicted
2024-09-20,AAPL,228.1999969482422,224.04298
2024-09-23,AAPL,226.47000122070312,223.17793
2024-09-24,AAPL,227.36999511718753,223.31671
2024-09-25,AAPL,226.3699951171875,226.66165
2024-09-26,AAPL,227.5200042724609,223.22115
2024-09-27,AAPL,227.7899932861328,224.52875
2024-09-30,AAPL,233.0,223.56409
2024-10-01,AAPL,226.2100067138672,227.05815
2024-10-02,AAPL,226.77999877929688,221.33705
2024-10-03,AAPL,225.6699981689453,224.0405
2024-10-04,AAPL,226.8000030517578,222.56253
2024-10-07,AAPL,221.69000244140625,222.14665
2024-10-08,AAPL,225.7700042724609,218.936
2024-10-09,AAPL,229.5399932861328,222.00967
2024-10-10,AAPL,229.0399932861328,224.60402
2024-10-11,AAPL,227.5500030517578,223.30098
2024-10-14,AAPL,231.30000305175778,223.96771
2024-10-15,AAPL,233.8500061035156,226.67122
2024-10-16,AAPL,231.77999877929688,227.4446
2024-10-17,AAPL,232.1499938964844,227.32756
2024-10-18,AAPL,235.0,227.98132
2024-10-21,AAPL,236.47999572753903,229.23296
2024-10-22,AAPL,235.8600006103516,228.44833
2024-10-23,AAPL,230.75999450683594,228.38774
2024-10-24,AAPL,230.57000732421872,226.16144
2024-10-25,AAPL,231.41000366210935,227.23523
2024-10-28,AAPL,233.3999938964844,225.5495
2024-09-20,AMZN,191.6000061035156,185.56894
2024-09-23,AMZN,193.8800048828125,187.2233
2024-09-24,AMZN,193.9600067138672,190.56203
2024-09-25,AMZN,192.52999877929688,192.02927
2024-09-26,AMZN,191.16000366210935,191.10454
2024-09-27,AMZN,187.97000122070312,189.43227
2024-09-30,AMZN,186.3300018310547,184.86876
2024-10-01,AMZN,185.1300048828125,183.54105
2024-10-02,AMZN,184.75999450683597,182.21193
2024-10-03,AMZN,181.9600067138672,181.34668
2024-10-04,AMZN,186.50999450683597,179.6144
2024-10-07,AMZN,180.8000030517578,183.93561
2024-10-08,AMZN,182.72000122070312,176.67455
2024-10-09,AMZN,185.1699981689453,183.01772
2024-10-10,AMZN,186.6499938964844,183.60757
2024-10-11,AMZN,188.82000732421875,183.78105
2024-10-14,AMZN,187.5399932861328,187.69061
2024-10-15,AMZN,187.69000244140625,185.11615
2024-10-16,AMZN,186.88999938964844,186.75935
2024-10-17,AMZN,187.52999877929688,184.91493
2024-10-18,AMZN,188.9900054931641,185.37979
2024-10-21,AMZN,189.07000732421875,185.34953
2024-10-22,AMZN,189.6999969482422,185.71333
2024-10-23,AMZN,184.7100067138672,187.32336
2024-10-24,AMZN,186.3800048828125,181.79915
2024-10-25,AMZN,187.8300018310547,185.5253
2024-10-28,AMZN,188.38999938964844,184.20872
2024-09-20,GOOGL,163.58999633789062,164.29797
2024-09-23,GOOGL,161.85000610351562,165.81404
2024-09-24,GOOGL,162.2899932861328,164.57777
2024-09-25,GOOGL,161.49000549316406,165.38809
2024-09-26,GOOGL,162.72999572753906,164.91179
2024-09-27,GOOGL,163.9499969482422,165.7357
